Time Stamp,Time Zone,Name,PTID,Load
10/11/16 11:35,EDT,MILLWD,61759,286.8
10/11/16 11:35,EDT,N.Y.C.,61761,6040.2
10/11/16 11:35,EDT,NORTH,61755,496.8
10/11/16 11:35,EDT,WEST,61752,1777
10/11/16 11:40,EDT,CAPITL,61757,1334.5
10/11/16 11:40,EDT,CENTRL,61754,1790.8
10/11/16 11:40,EDT,DUNWOD,61760,666.9
10/11/16 11:40,EDT,GENESE,61753,1143.2
10/11/16 11:40,EDT,HUD VL,61758,1018.2
10/11/16 11:40,EDT,LONGIL,61762,2125.7
10/11/16 11:40,EDT,MHK VL,61756,907.8
10/11/16 11:40,EDT,MILLWD,61759,278.3
10/11/16 11:40,EDT,N.Y.C.,61761,6027.7
10/11/16 11:40,EDT,NORTH,61755,509.7
10/11/16 11:40,EDT,WEST,61752,1787.8
10/11/16 11:45,EDT,CAPITL,61757,1335.9
10/11/16 11:45,EDT,CENTRL,61754,1777.4
10/11/16 11:45,EDT,DUNWOD,61760,660.6
10/11/16 11:45,EDT,GENESE,61753,1137
10/11/16 11:45,EDT,HUD VL,61758,1006.3
10/11/16 11:45,EDT,LONGIL,61762,2128.8
10/11/16 11:45,EDT,MHK VL,61756,911
10/11/16 11:45,EDT,MILLWD,61759,272.3
10/11/16 11:45,EDT,N.Y.C.,61761,6020.1
10/11/16 11:45,EDT,NORTH,61755,494.9
10/11/16 11:45,EDT,WEST,61752,1795.6
10/11/16 11:50,EDT,CAPITL,61757,1341
10/11/16 11:50,EDT,CENTRL,61754,1821.7
10/11/16 11:50,EDT,DUNWOD,61760,656.9
10/11/16 11:50,EDT,GENESE,61753,1131.2
10/11/16 11:50,EDT,HUD VL,61758,1010.6
10/11/16 11:50,EDT,LONGIL,61762,2130.4
10/11/16 11:50,EDT,MHK VL,61756,908.4
10/11/16 11:50,EDT,MILLWD,61759,281.8
10/11/16 11:50,EDT,N.Y.C.,61761,6062.9
10/11/16 11:50,EDT,NORTH,61755,495.9
10/11/16 11:50,EDT,WEST,61752,1806.6
10/11/16 11:55,EDT,CAPITL,61757,1333.3
10/11/16 11:55,EDT,CENTRL,61754,1832.5
10/11/16 11:55,EDT,DUNWOD,61760,657.6
10/11/16 11:55,EDT,GENESE,61753,1136.4
10/11/16 11:55,EDT,HUD VL,61758,1005.2
10/11/16 11:55,EDT,LONGIL,61762,2119.5
10/11/16 11:55,EDT,MHK VL,61756,905.5
10/11/16 11:55,EDT,MILLWD,61759,279.7
10/11/16 11:55,EDT,N.Y.C.,61761,6040.8
10/11/16 11:55,EDT,NORTH,61755,497.6
10/11/16 11:55,EDT,WEST,61752,1798.8
10/11/16 12:00,EDT,CAPITL,61757,1321.4
10/11/16 12:00,EDT,CENTRL,61754,1830.9
10/11/16 12:00,EDT,DUNWOD,61760,646.6
10/11/16 12:00,EDT,GENESE,61753,1138.1
10/11/16 12:00,EDT,HUD VL,61758,1021.9
10/11/16 12:00,EDT,LONGIL,61762,2142.2
10/11/16 12:00,EDT,MHK VL,61756,897.8
10/11/16 12:00,EDT,MILLWD,61759,274
10/11/16 12:00,EDT,N.Y.C.,61761,6037.9
10/11/16 12:00,EDT,NORTH,61755,496.8
10/11/16 12:00,EDT,WEST,61752,1777.4
10/11/16 12:05,EDT,CAPITL,61757,1338.5
10/11/16 12:05,EDT,CENTRL,61754,1821.6
10/11/16 12:05,EDT,DUNWOD,61760,660.8
10/11/16 12:05,EDT,GENESE,61753,1139.3
10/11/16 12:05,EDT,HUD VL,61758,990
10/11/16 12:05,EDT,LONGIL,61762,2117.5
10/11/16 12:05,EDT,MHK VL,61756,896.8
10/11/16 12:05,EDT,MILLWD,61759,279.5
10/11/16 12:05,EDT,N.Y.C.,61761,6061.4
10/11/16 12:05,EDT,NORTH,61755,494.7
10/11/16 12:05,EDT,WEST,61752,1789
10/11/16 12:10,EDT,CAPITL,61757,1319.9
10/11/16 12:10,EDT,CENTRL,61754,1828.9
10/11/16 12:10,EDT,DUNWOD,61760,654.3
10/11/16 12:10,EDT,GENESE,61753,1135
10/11/16 12:10,EDT,HUD VL,61758,996.8
10/11/16 12:10,EDT,LONGIL,61762,2113.7
10/11/16 12:10,EDT,MHK VL,61756,898.6
10/11/16 12:10,EDT,MILLWD,61759,275.5
10/11/16 12:10,EDT,N.Y.C.,61761,6022.6
10/11/16 12:10,EDT,NORTH,61755,512.4
10/11/16 12:10,EDT,WEST,61752,1781.7
10/11/16 12:15,EDT,CAPITL,61757,1323
10/11/16 12:15,EDT,CENTRL,61754,1794.1
10/11/16 12:15,EDT,DUNWOD,61760,651.1
10/11/16 12:15,EDT,GENESE,61753,1139
10/11/16 12:15,EDT,HUD VL,61758,978.9
10/11/16 12:15,EDT,LONGIL,61762,2121
10/11/16 12:15,EDT,MHK VL,61756,895.1
10/11/16 12:15,EDT,MILLWD,61759,281.9
10/11/16 12:15,EDT,N.Y.C.,61761,6055
10/11/16 12:15,EDT,NORTH,61755,512.1
10/11/16 12:15,EDT,WEST,61752,1774.9
10/11/16 12:20,EDT,CAPITL,61757,1325.2
10/11/16 12:20,EDT,CENTRL,61754,1803.5
10/11/16 12:20,EDT,DUNWOD,61760,643.7
10/11/16 12:20,EDT,GENESE,61753,1133.5
10/11/16 12:20,EDT,HUD VL,61758,978
10/11/16 12:20,EDT,LONGIL,61762,2126.8
10/11/16 12:20,EDT,MHK VL,61756,903.7
10/11/16 12:20,EDT,MILLWD,61759,281.2
10/11/16 12:20,EDT,N.Y.C.,61761,6046.3
10/11/16 12:20,EDT,NORTH,61755,498.1
10/11/16 12:20,EDT,WEST,61752,1776.9
10/11/16 12:25,EDT,CAPITL,61757,1324.2
10/11/16 12:25,EDT,CENTRL,61754,1831.8
10/11/16 12:25,EDT,DUNWOD,61760,657
10/11/16 12:25,EDT,GENESE,61753,1133.1
10/11/16 12:25,EDT,HUD VL,61758,974.5
10/11/16 12:25,EDT,LONGIL,61762,2142.9
10/11/16 12:25,EDT,MHK VL,61756,908.1
10/11/16 12:25,EDT,MILLWD,61759,277.8
10/11/16 12:25,EDT,N.Y.C.,61761,6076
10/11/16 12:25,EDT,NORTH,61755,494.9
10/11/16 12:25,EDT,WEST,61752,1799.4
10/11/16 12:30,EDT,CAPITL,61757,1313
10/11/16 12:30,EDT,CENTRL,61754,1777.8
10/11/16 12:30,EDT,DUNWOD,61760,651.7
10/11/16 12:30,EDT,GENESE,61753,1129.1
10/11/16 12:30,EDT,HUD VL,61758,982.1
10/11/16 12:30,EDT,LONGIL,61762,2130.6
10/11/16 12:30,EDT,MHK VL,61756,900.9
10/11/16 12:30,EDT,MILLWD,61759,276.4
10/11/16 12:30,EDT,N.Y.C.,61761,6039
10/11/16 12:30,EDT,NORTH,61755,502.4
10/11/16 12:30,EDT,WEST,61752,1788.5
10/11/16 12:35,EDT,CAPITL,61757,1310.3
10/11/16 12:35,EDT,CENTRL,61754,1789
10/11/16 12:35,EDT,DUNWOD,61760,662.5
10/11/16 12:35,EDT,GENESE,61753,1128.9
10/11/16 12:35,EDT,HUD VL,61758,995.6
10/11/16 12:35,EDT,LONGIL,61762,2110.3
10/11/16 12:35,EDT,MHK VL,61756,905.8
10/11/16 12:35,EDT,MILLWD,61759,259.5
10/11/16 12:35,EDT,N.Y.C.,61761,6035.6
10/11/16 12:35,EDT,NORTH,61755,492.5
10/11/16 12:35,EDT,WEST,61752,1814.8
10/11/16 12:40,EDT,CAPITL,61757,1313
10/11/16 12:40,EDT,CENTRL,61754,1815.5
10/11/16 12:40,EDT,DUNWOD,61760,662.8
10/11/16 12:40,EDT,GENESE,61753,1136.5
10/11/16 12:40,EDT,HUD VL,61758,988.1
10/11/16 12:40,EDT,LONGIL,61762,2127.9
10/11/16 12:40,EDT,MHK VL,61756,916.6
10/11/16 12:40,EDT,MILLWD,61759,269.8
10/11/16 12:40,EDT,N.Y.C.,61761,6012.2
10/11/16 12:40,EDT,NORTH,61755,492.2
10/11/16 12:40,EDT,WEST,61752,1812.2
10/11/16 12:45,EDT,CAPITL,61757,1326.6
10/11/16 12:45,EDT,CENTRL,61754,1814.8
10/11/16 12:45,EDT,DUNWOD,61760,657.4
10/11/16 12:45,EDT,GENESE,61753,1141.1
10/11/16 12:45,EDT,HUD VL,61758,986.5
10/11/16 12:45,EDT,LONGIL,61762,2127.8
10/11/16 12:45,EDT,MHK VL,61756,903.8
10/11/16 12:45,EDT,MILLWD,61759,272.6
10/11/16 12:45,EDT,N.Y.C.,61761,6044.8
10/11/16 12:45,EDT,NORTH,61755,501.1
10/11/16 12:45,EDT,WEST,61752,1811
10/11/16 12:50,EDT,CAPITL,61757,1322.5
10/11/16 12:50,EDT,CENTRL,61754,1821.7
10/11/16 12:50,EDT,DUNWOD,61760,654.1
10/11/16 12:50,EDT,GENESE,61753,1138.6
10/11/16 12:50,EDT,HUD VL,61758,991.3
10/11/16 12:50,EDT,LONGIL,61762,2125.5
10/11/16 12:50,EDT,MHK VL,61756,918.6
10/11/16 12:50,EDT,MILLWD,61759,276.5
10/11/16 12:50,EDT,N.Y.C.,61761,6025.8
10/11/16 12:50,EDT,NORTH,61755,490.9
10/11/16 12:50,EDT,WEST,61752,1799.7
10/11/16 12:55,EDT,CAPITL,61757,1332.4
10/11/16 12:55,EDT,CENTRL,61754,1814.5
10/11/16 12:55,EDT,DUNWOD,61760,656.1
10/11/16 12:55,EDT,GENESE,61753,1139.4
10/11/16 12:55,EDT,HUD VL,61758,990.7
10/11/16 12:55,EDT,LONGIL,61762,2125
10/11/16 12:55,EDT,MHK VL,61756,904.6
10/11/16 12:55,EDT,MILLWD,61759,258.3
10/11/16 12:55,EDT,N.Y.C.,61761,6058.9
10/11/16 12:55,EDT,NORTH,61755,501
10/11/16 12:55,EDT,WEST,61752,1824.1
10/11/16 13:00,EDT,CAPITL,61757,1321.8
10/11/16 13:00,EDT,CENTRL,61754,1837.6
10/11/16 13:00,EDT,DUNWOD,61760,657.3
10/11/16 13:00,EDT,GENESE,61753,1143.8
10/11/16 13:00,EDT,HUD VL,61758,995.3
10/11/16 13:00,EDT,LONGIL,61762,2128.8
10/11/16 13:00,EDT,MHK VL,61756,906
10/11/16 13:00,EDT,MILLWD,61759,282.6
10/11/16 13:00,EDT,N.Y.C.,61761,6060.2
10/11/16 13:00,EDT,NORTH,61755,511.4
10/11/16 13:00,EDT,WEST,61752,1825.1
10/11/16 13:05,EDT,CAPITL,61757,1324.2
10/11/16 13:05,EDT,CENTRL,61754,1819.7
10/11/16 13:05,EDT,DUNWOD,61760,665.4
10/11/16 13:05,EDT,GENESE,61753,1135.2
10/11/16 13:05,EDT,HUD VL,61758,989.5
10/11/16 13:05,EDT,LONGIL,61762,2114.9
10/11/16 13:05,EDT,MHK VL,61756,916.6
10/11/16 13:05,EDT,MILLWD,61759,269.3
10/11/16 13:05,EDT,N.Y.C.,61761,6056.5
10/11/16 13:05,EDT,NORTH,61755,501
10/11/16 13:05,EDT,WEST,61752,1828.4
10/11/16 13:10,EDT,CAPITL,61757,1325.6
10/11/16 13:10,EDT,CENTRL,61754,1838.9
10/11/16 13:10,EDT,DUNWOD,61760,655.7
10/11/16 13:10,EDT,GENESE,61753,1147
10/11/16 13:10,EDT,HUD VL,61758,995
10/11/16 13:10,EDT,LONGIL,61762,2112.9
10/11/16 13:10,EDT,MHK VL,61756,898
10/11/16 13:10,EDT,MILLWD,61759,265.7
10/11/16 13:10,EDT,N.Y.C.,61761,6041.8
10/11/16 13:10,EDT,NORTH,61755,502.6
10/11/16 13:10,EDT,WEST,61752,1812.9
10/11/16 13:15,EDT,CAPITL,61757,1313.1
10/11/16 13:15,EDT,CENTRL,61754,1771.9
10/11/16 13:15,EDT,DUNWOD,61760,661.9
10/11/16 13:15,EDT,GENESE,61753,1148
10/11/16 13:15,EDT,HUD VL,61758,996.1
10/11/16 13:15,EDT,LONGIL,61762,2115.6
10/11/16 13:15,EDT,MHK VL,61756,918.4
10/11/16 13:15,EDT,MILLWD,61759,272.1
10/11/16 13:15,EDT,N.Y.C.,61761,6107.2
10/11/16 13:15,EDT,NORTH,61755,488.2
10/11/16 13:15,EDT,WEST,61752,1792.6
10/11/16 13:20,EDT,CAPITL,61757,1318.5
10/11/16 13:20,EDT,CENTRL,61754,1798.8
10/11/16 13:20,EDT,DUNWOD,61760,648.9
10/11/16 13:20,EDT,GENESE,61753,1138.8
10/11/16 13:20,EDT,HUD VL,61758,1017.9
10/11/16 13:20,EDT,LONGIL,61762,2138.1
10/11/16 13:20,EDT,MHK VL,61756,900.6
10/11/16 13:20,EDT,MILLWD,61759,263.4
10/11/16 13:20,EDT,N.Y.C.,61761,6073.7
10/11/16 13:20,EDT,NORTH,61755,484.4
10/11/16 13:20,EDT,WEST,61752,1796.5
10/11/16 13:25,EDT,CAPITL,61757,1328.3
10/11/16 13:25,EDT,CENTRL,61754,1787.3
10/11/16 13:25,EDT,DUNWOD,61760,653.4
10/11/16 13:25,EDT,GENESE,61753,1150.4
10/11/16 13:25,EDT,HUD VL,61758,993.8
10/11/16 13:25,EDT,LONGIL,61762,2145.6
10/11/16 13:25,EDT,MHK VL,61756,903.7
10/11/16 13:25,EDT,MILLWD,61759,266.6
10/11/16 13:25,EDT,N.Y.C.,61761,6069.1
10/11/16 13:25,EDT,NORTH,61755,486.4
10/11/16 13:25,EDT,WEST,61752,1803.2
10/11/16 13:30,EDT,CAPITL,61757,1320.6
10/11/16 13:30,EDT,CENTRL,61754,1827.5
10/11/16 13:30,EDT,DUNWOD,61760,642.9
10/11/16 13:30,EDT,GENESE,61753,1150.1
10/11/16 13:30,EDT,HUD VL,61758,1000
10/11/16 13:30,EDT,LONGIL,61762,2135.4
10/11/16 13:30,EDT,MHK VL,61756,906.4
10/11/16 13:30,EDT,MILLWD,61759,278.7
10/11/16 13:30,EDT,N.Y.C.,61761,6079.7
10/11/16 13:30,EDT,NORTH,61755,486.9
10/11/16 13:30,EDT,WEST,61752,1818.9
10/11/16 13:35,EDT,CAPITL,61757,1317
10/11/16 13:35,EDT,CENTRL,61754,1776.6
10/11/16 13:35,EDT,DUNWOD,61760,659.1
10/11/16 13:35,EDT,GENESE,61753,1140.1
10/11/16 13:35,EDT,HUD VL,61758,989.4
10/11/16 13:35,EDT,LONGIL,61762,2129.4
10/11/16 13:35,EDT,MHK VL,61756,905.5
10/11/16 13:35,EDT,MILLWD,61759,270.6
10/11/16 13:35,EDT,N.Y.C.,61761,6059.9
10/11/16 13:35,EDT,NORTH,61755,490.1
10/11/16 13:35,EDT,WEST,61752,1816.8
10/11/16 13:40,EDT,CAPITL,61757,1321.8
10/11/16 13:40,EDT,CENTRL,61754,1786
10/11/16 13:40,EDT,DUNWOD,61760,658.2
10/11/16 13:40,EDT,GENESE,61753,1144.9
10/11/16 13:40,EDT,HUD VL,61758,995.8
10/11/16 13:40,EDT,LONGIL,61762,2125.2
10/11/16 13:40,EDT,MHK VL,61756,897
10/11/16 13:40,EDT,MILLWD,61759,271
10/11/16 13:40,EDT,N.Y.C.,61761,6030.6
10/11/16 13:40,EDT,NORTH,61755,491.2
10/11/16 13:40,EDT,WEST,61752,1804.3
10/11/16 13:45,EDT,CAPITL,61757,1318.1
10/11/16 13:45,EDT,CENTRL,61754,1815.6
10/11/16 13:45,EDT,DUNWOD,61760,653.4
10/11/16 13:45,EDT,GENESE,61753,1147.8
10/11/16 13:45,EDT,HUD VL,61758,1006.6
10/11/16 13:45,EDT,LONGIL,61762,2129.3
10/11/16 13:45,EDT,MHK VL,61756,887.1
10/11/16 13:45,EDT,MILLWD,61759,273.5
10/11/16 13:45,EDT,N.Y.C.,61761,6069
10/11/16 13:45,EDT,NORTH,61755,490.7
10/11/16 13:45,EDT,WEST,61752,1811.9
10/11/16 13:50,EDT,CAPITL,61757,1314.2
10/11/16 13:50,EDT,CENTRL,61754,1808.1
10/11/16 13:50,EDT,DUNWOD,61760,662.2
10/11/16 13:50,EDT,GENESE,61753,1146.4
10/11/16 13:50,EDT,HUD VL,61758,993.2
10/11/16 13:50,EDT,LONGIL,61762,2128.5
10/11/16 13:50,EDT,MHK VL,61756,898.9
10/11/16 13:50,EDT,MILLWD,61759,270.1
10/11/16 13:50,EDT,N.Y.C.,61761,6063.8
10/11/16 13:50,EDT,NORTH,61755,481.6
10/11/16 13:50,EDT,WEST,61752,1799.7
10/11/16 13:55,EDT,CAPITL,61757,1318.3
10/11/16 13:55,EDT,CENTRL,61754,1820.5
10/11/16 13:55,EDT,DUNWOD,61760,659.7
10/11/16 13:55,EDT,GENESE,61753,1137.2
10/11/16 13:55,EDT,HUD VL,61758,985.9
10/11/16 13:55,EDT,LONGIL,61762,2142.6
10/11/16 13:55,EDT,MHK VL,61756,909.9
10/11/16 13:55,EDT,MILLWD,61759,268.9
10/11/16 13:55,EDT,N.Y.C.,61761,6052.1
10/11/16 13:55,EDT,NORTH,61755,485.8
10/11/16 13:55,EDT,WEST,61752,1823.7
10/11/16 14:00,EDT,CAPITL,61757,1327.4
10/11/16 14:00,EDT,CENTRL,61754,1815.3
10/11/16 14:00,EDT,DUNWOD,61760,655.9
10/11/16 14:00,EDT,GENESE,61753,1144.3
10/11/16 14:00,EDT,HUD VL,61758,986.3
10/11/16 14:00,EDT,LONGIL,61762,2137.6
10/11/16 14:00,EDT,MHK VL,61756,904.8
10/11/16 14:00,EDT,MILLWD,61759,272.6
10/11/16 14:00,EDT,N.Y.C.,61761,6064.3
10/11/16 14:00,EDT,NORTH,61755,489.1
10/11/16 14:00,EDT,WEST,61752,1811.1
10/11/16 14:05,EDT,CAPITL,61757,1324.7
10/11/16 14:05,EDT,CENTRL,61754,1799.2
10/11/16 14:05,EDT,DUNWOD,61760,663.3
10/11/16 14:05,EDT,GENESE,61753,1145.5
10/11/16 14:05,EDT,HUD VL,61758,999
10/11/16 14:05,EDT,LONGIL,61762,2144.3
10/11/16 14:05,EDT,MHK VL,61756,904.9
10/11/16 14:05,EDT,MILLWD,61759,265.8
10/11/16 14:05,EDT,N.Y.C.,61761,6049.4
10/11/16 14:05,EDT,NORTH,61755,483.6
10/11/16 14:05,EDT,WEST,61752,1813.2
10/11/16 14:10,EDT,CAPITL,61757,1316.1
10/11/16 14:10,EDT,CENTRL,61754,1808.2
10/11/16 14:10,EDT,DUNWOD,61760,666.7
10/11/16 14:10,EDT,GENESE,61753,1135.8
10/11/16 14:10,EDT,HUD VL,61758,1002.6
10/11/16 14:10,EDT,LONGIL,61762,2138.1
10/11/16 14:10,EDT,MHK VL,61756,898.3
10/11/16 14:10,EDT,MILLWD,61759,259.6
10/11/16 14:10,EDT,N.Y.C.,61761,6060.5
10/11/16 14:10,EDT,NORTH,61755,491.4
10/11/16 14:10,EDT,WEST,61752,1816.1
10/11/16 14:15,EDT,CAPITL,61757,1316.9
10/11/16 14:15,EDT,CENTRL,61754,1810.6
10/11/16 14:15,EDT,DUNWOD,61760,662.1
10/11/16 14:15,EDT,GENESE,61753,1141
10/11/16 14:15,EDT,HUD VL,61758,1011.2
10/11/16 14:15,EDT,LONGIL,61762,2142.9
10/11/16 14:15,EDT,MHK VL,61756,905.9
10/11/16 14:15,EDT,MILLWD,61759,258.7
10/11/16 14:15,EDT,N.Y.C.,61761,6087.1
10/11/16 14:15,EDT,NORTH,61755,489.5
10/11/16 14:15,EDT,WEST,61752,1801
10/11/16 14:20,EDT,CAPITL,61757,1322.7
10/11/16 14:20,EDT,CENTRL,61754,1803.2
10/11/16 14:20,EDT,DUNWOD,61760,666.6
10/11/16 14:20,EDT,GENESE,61753,1141.8
10/11/16 14:20,EDT,HUD VL,61758,1024.6
10/11/16 14:20,EDT,LONGIL,61762,2142.8
10/11/16 14:20,EDT,MHK VL,61756,907
10/11/16 14:20,EDT,MILLWD,61759,268.4
10/11/16 14:20,EDT,N.Y.C.,61761,6066.7
10/11/16 14:20,EDT,NORTH,61755,488.2
10/11/16 14:20,EDT,WEST,61752,1791.5
10/11/16 14:25,EDT,CAPITL,61757,1319.6
10/11/16 14:25,EDT,CENTRL,61754,1752.3
10/11/16 14:25,EDT,DUNWOD,61760,662
10/11/16 14:25,EDT,GENESE,61753,1145
10/11/16 14:25,EDT,HUD VL,61758,1008.7
10/11/16 14:25,EDT,LONGIL,61762,2164.6
10/11/16 14:25,EDT,MHK VL,61756,898.3
10/11/16 14:25,EDT,MILLWD,61759,248.1
10/11/16 14:25,EDT,N.Y.C.,61761,6053.6
10/11/16 14:25,EDT,NORTH,61755,486.5
10/11/16 14:25,EDT,WEST,61752,1785.6
10/11/16 14:30,EDT,CAPITL,61757,1319
10/11/16 14:30,EDT,CENTRL,61754,1768.8
10/11/16 14:30,EDT,DUNWOD,61760,677.1
10/11/16 14:30,EDT,GENESE,61753,1140.3
10/11/16 14:30,EDT,HUD VL,61758,1017
10/11/16 14:30,EDT,LONGIL,61762,2158.9
10/11/16 14:30,EDT,MHK VL,61756,891.4
10/11/16 14:30,EDT,MILLWD,61759,261
10/11/16 14:30,EDT,N.Y.C.,61761,6054.9
10/11/16 14:30,EDT,NORTH,61755,491.3
10/11/16 14:30,EDT,WEST,61752,1803.8
10/11/16 14:35,EDT,CAPITL,61757,1318.6
10/11/16 14:35,EDT,CENTRL,61754,1802
10/11/16 14:35,EDT,DUNWOD,61760,661.9
10/11/16 14:35,EDT,GENESE,61753,1142.8
10/11/16 14:35,EDT,HUD VL,61758,1003
10/11/16 14:35,EDT,LONGIL,61762,2163.1
10/11/16 14:35,EDT,MHK VL,61756,900.1
10/11/16 14:35,EDT,MILLWD,61759,266.5
10/11/16 14:35,EDT,N.Y.C.,61761,6069.1
10/11/16 14:35,EDT,NORTH,61755,475.4
10/11/16 14:35,EDT,WEST,61752,1750.2
10/11/16 14:40,EDT,CAPITL,61757,1321
10/11/16 14:40,EDT,CENTRL,61754,1783.3
10/11/16 14:40,EDT,DUNWOD,61760,669.6
10/11/16 14:40,EDT,GENESE,61753,1137.3
10/11/16 14:40,EDT,HUD VL,61758,1013.8
10/11/16 14:40,EDT,LONGIL,61762,2152.7
10/11/16 14:40,EDT,MHK VL,61756,898.8
10/11/16 14:40,EDT,MILLWD,61759,272.1
10/11/16 14:40,EDT,N.Y.C.,61761,6055.1
10/11/16 14:40,EDT,NORTH,61755,485.7
10/11/16 14:40,EDT,WEST,61752,1789.7
10/11/16 14:45,EDT,CAPITL,61757,1323.2
10/11/16 14:45,EDT,CENTRL,61754,1800.7
10/11/16 14:45,EDT,DUNWOD,61760,651
10/11/16 14:45,EDT,GENESE,61753,1133.5
10/11/16 14:45,EDT,HUD VL,61758,1021.6
10/11/16 14:45,EDT,LONGIL,61762,2182.9
10/11/16 14:45,EDT,MHK VL,61756,898.6
10/11/16 14:45,EDT,MILLWD,61759,266.2
10/11/16 14:45,EDT,N.Y.C.,61761,6054.1
10/11/16 14:45,EDT,NORTH,61755,470.8
10/11/16 14:45,EDT,WEST,61752,1770.4
10/11/16 14:50,EDT,CAPITL,61757,1327.3
10/11/16 14:50,EDT,CENTRL,61754,1787
10/11/16 14:50,EDT,DUNWOD,61760,657.1
10/11/16 14:50,EDT,GENESE,61753,1136.5
10/11/16 14:50,EDT,HUD VL,61758,1004.7
10/11/16 14:50,EDT,LONGIL,61762,2176.2
10/11/16 14:50,EDT,MHK VL,61756,890.4
10/11/16 14:50,EDT,MILLWD,61759,266.6
10/11/16 14:50,EDT,N.Y.C.,61761,6080.7
10/11/16 14:50,EDT,NORTH,61755,490.4
10/11/16 14:50,EDT,WEST,61752,1788.6
10/11/16 14:55,EDT,CAPITL,61757,1333.7
10/11/16 14:55,EDT,CENTRL,61754,1806.5
10/11/16 14:55,EDT,DUNWOD,61760,658
10/11/16 14:55,EDT,GENESE,61753,1130.3
10/11/16 14:55,EDT,HUD VL,61758,1003.5
10/11/16 14:55,EDT,LONGIL,61762,2182
10/11/16 14:55,EDT,MHK VL,61756,895.8
10/11/16 14:55,EDT,MILLWD,61759,272.5
10/11/16 14:55,EDT,N.Y.C.,61761,6086.3
10/11/16 14:55,EDT,NORTH,61755,485.4
10/11/16 14:55,EDT,WEST,61752,1771.1
10/11/16 15:00,EDT,CAPITL,61757,1326.2
10/11/16 15:00,EDT,CENTRL,61754,1752.7
10/11/16 15:00,EDT,DUNWOD,61760,666.1
10/11/16 15:00,EDT,GENESE,61753,1141.4
10/11/16 15:00,EDT,HUD VL,61758,1005.5
10/11/16 15:00,EDT,LONGIL,61762,2175.8
10/11/16 15:00,EDT,MHK VL,61756,892.5
10/11/16 15:00,EDT,MILLWD,61759,269.7
10/11/16 15:00,EDT,N.Y.C.,61761,6061.2
10/11/16 15:00,EDT,NORTH,61755,481.5
10/11/16 15:00,EDT,WEST,61752,1770.4
10/11/16 15:05,EDT,CAPITL,61757,1317
10/11/16 15:05,EDT,CENTRL,61754,1804.4
10/11/16 15:05,EDT,DUNWOD,61760,663.3
10/11/16 15:05,EDT,GENESE,61753,1140.4
10/11/16 15:05,EDT,HUD VL,61758,1025.7
10/11/16 15:05,EDT,LONGIL,61762,2205.9
10/11/16 15:05,EDT,MHK VL,61756,889.2
10/11/16 15:05,EDT,MILLWD,61759,270.9
10/11/16 15:05,EDT,N.Y.C.,61761,6086.2
10/11/16 15:05,EDT,NORTH,61755,471.6
10/11/16 15:05,EDT,WEST,61752,1753.7
10/11/16 15:10,EDT,CAPITL,61757,1319.7
10/11/16 15:10,EDT,CENTRL,61754,1793.4
10/11/16 15:10,EDT,DUNWOD,61760,651.6
10/11/16 15:10,EDT,GENESE,61753,1135.9
10/11/16 15:10,EDT,HUD VL,61758,1001.6
10/11/16 15:10,EDT,LONGIL,61762,2187.1
10/11/16 15:10,EDT,MHK VL,61756,880.3
10/11/16 15:10,EDT,MILLWD,61759,278.9
10/11/16 15:10,EDT,N.Y.C.,61761,6091
10/11/16 15:10,EDT,NORTH,61755,476.1
10/11/16 15:10,EDT,WEST,61752,1768.8
10/11/16 15:15,EDT,CAPITL,61757,1325.4
10/11/16 15:15,EDT,CENTRL,61754,1748.8
10/11/16 15:15,EDT,DUNWOD,61760,655.2
10/11/16 15:15,EDT,GENESE,61753,1130.4
10/11/16 15:15,EDT,HUD VL,61758,1016.8
10/11/16 15:15,EDT,LONGIL,61762,2192.2
10/11/16 15:15,EDT,MHK VL,61756,887.2
10/11/16 15:15,EDT,MILLWD,61759,268
10/11/16 15:15,EDT,N.Y.C.,61761,6078.1
10/11/16 15:15,EDT,NORTH,61755,475.2
10/11/16 15:15,EDT,WEST,61752,1746.6
10/11/16 15:20,EDT,CAPITL,61757,1324.6
10/11/16 15:20,EDT,CENTRL,61754,1750.8
10/11/16 15:20,EDT,DUNWOD,61760,644.7
10/11/16 15:20,EDT,GENESE,61753,1134.2
10/11/16 15:20,EDT,HUD VL,61758,1022.3
10/11/16 15:20,EDT,LONGIL,61762,2193.9
10/11/16 15:20,EDT,MHK VL,61756,878.8
10/11/16 15:20,EDT,MILLWD,61759,266.9
10/11/16 15:20,EDT,N.Y.C.,61761,6110.1
10/11/16 15:20,EDT,NORTH,61755,498.2
10/11/16 15:20,EDT,WEST,61752,1776.4
10/11/16 15:25,EDT,CAPITL,61757,1325.2
10/11/16 15:25,EDT,CENTRL,61754,1737.8
10/11/16 15:25,EDT,DUNWOD,61760,662.7
10/11/16 15:25,EDT,GENESE,61753,1129.1
10/11/16 15:25,EDT,HUD VL,61758,1000.3
10/11/16 15:25,EDT,LONGIL,61762,2207.4
10/11/16 15:25,EDT,MHK VL,61756,893.3
10/11/16 15:25,EDT,MILLWD,61759,271.2
10/11/16 15:25,EDT,N.Y.C.,61761,6097.5
10/11/16 15:25,EDT,NORTH,61755,481.3
10/11/16 15:25,EDT,WEST,61752,1774.5
10/11/16 15:30,EDT,CAPITL,61757,1337.9
10/11/16 15:30,EDT,CENTRL,61754,1734.6
